fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2021-12-01,788579211,16940.0,11,Farmacia,Over the Counter,Otros,12003200.0,2.0,600.0,600.0
2021-12-01,788579211,16940.0,11,Aseo,Hogar,Desechables,12004179.0,1.0,1300.0,1092.0
2021-12-01,785417496,8990.0,1,Aseo,Aseo Hogar,Detergentes,12002741.0,1.0,8990.0,8990.0
2021-12-01,779745266,2690.0,1,Bebidas,Lácteos,Leches Larga Vida,12001742.0,1.0,2690.0,2690.0
2021-12-01,788572765,170050.0,37,Aseo,Hogar,Tissue,12000176.0,1.0,2790.0,2345.0
2021-12-01,788572765,170050.0,37,Refrigerados,Comida Preparada,Ready To Eat,12000395.0,1.0,2790.0,2345.0
2021-12-01,788572765,170050.0,37,Refrigerados,Carnes Frías,Salchichas,12000913.0,1.0,3650.0,3067.0
2021-12-01,788572765,170050.0,37,Aseo,Aseo Hogar,Utensilios,12000724.0,1.0,1890.0,1890.0
2021-12-01,788572765,170050.0,37,Alimentos Sal,Panadería,Tajados,12000050.0,1.0,2090.0,2090.0
2021-12-01,788572765,170050.0,37,Farmacia,Over the Counter,Gastro,12002677.0,1.0,5100.0,5100.0
2021-12-01,788572765,170050.0,37,Congelados,Comida Preparada,Ready To Cook,12002525.0,1.0,8390.0,7050.0
2021-12-01,788572765,170050.0,37,Perecederos,Fruver,Verduras,12002709.0,1.0,1290.0,1290.0
2021-12-01,788572765,170050.0,37,Empaques y Bazar,Extraordinarios,Navidad,12003938.0,1.0,19990.0,16798.0
2021-12-01,788572765,170050.0,37,Aseo,Aseo Personal,Tissue,12004087.0,6.0,12900.0,10840.0
2021-12-01,788572765,170050.0,37,Aseo,Aseo Personal,Femenina,12002481.0,1.0,7990.0,7990.0
2021-12-01,788572765,170050.0,37,Refrigerados,Lácteos,Quesos Varios,12000522.0,1.0,4990.0,4193.0
2021-12-01,788572765,170050.0,37,Bebidas,Bebidas Alcohólicas,Vinos,12002000.0,1.0,13990.0,9499.0
2021-12-01,788572765,170050.0,37,Mascotas,Mascotas,Indulgencia,12000580.0,1.0,2600.0,2476.0
2021-12-01,788572765,170050.0,37,Aseo,Cuidado Personal,Solar,12001280.0,1.0,9990.0,8395.0
2021-12-01,788572765,170050.0,37,Refrigerados,Carnes Frías,Mortadelas,12000079.0,2.0,4180.0,3981.0
2021-12-01,788572765,170050.0,37,Mascotas,Mascotas,Aseo,12002831.0,1.0,4690.0,3941.0
2021-12-01,788572765,170050.0,37,Congelados,Bebidas Líquidas,Pulpas,12001656.0,1.0,3990.0,3353.0
2021-12-01,788572765,170050.0,37,Refrigerados,Lácteos,Quesos Hilados,12000169.0,1.0,7090.0,7090.0
2021-12-01,788572765,170050.0,37,Congelados,Carne No Procesada,Pollo,12001289.0,1.0,7690.0,7690.0
2021-12-01,788572765,170050.0,37,Aseo,Aseo Personal,Afeitado,12000087.0,1.0,2800.0,2353.0
2021-12-01,788572765,170050.0,37,Bebidas,Lácteos,UHT Personal,12000325.0,2.0,9580.0,8050.0
2021-12-01,788572765,170050.0,37,Bebidas,Bebidas Líquidas,Aguas,12001022.0,2.0,5980.0,5980.0
2021-12-01,788572765,170050.0,37,Alimentos Sal,Salsas Y Aderezos,Vinagres,12000414.0,1.0,1490.0,1252.0
2021-12-01,788572765,170050.0,37,Aseo,Infantil,Botiquín,12000964.0,1.0,1850.0,1850.0
2021-12-01,788572765,170050.0,37,Aseo,Aseo Hogar,Detergentes,12000310.0,1.0,6990.0,6990.0
2021-12-01,788572765,170050.0,37,Mascotas,Mascotas,Alimento Seco,12001131.0,1.0,6890.0,6562.0
2021-12-01,788572765,170050.0,37,Refrigerados,Comida Preparada,Ready To Eat,12000395.0,1.0,2790.0,2345.0
2021-12-01,788572765,170050.0,37,Aseo,Hogar,Cuidado Del Aire,12000787.0,1.0,3600.0,3600.0
2021-12-01,783975994,11620.0,4,Aseo,Aseo Hogar,Detergentes,12000246.0,1.0,3590.0,3590.0
2021-12-01,783975994,11620.0,4,Aseo,Aseo Personal,Tissue,12004087.0,1.0,2150.0,1807.0
2021-12-01,783975994,11620.0,4,Aseo,Aseo Personal,Femenina,12001739.0,1.0,2890.0,2890.0
2021-12-01,783975994,11620.0,4,Aseo,Aseo Hogar,Cuidado De Prendas,12000587.0,1.0,2990.0,2513.0
2021-12-01,794236781,18070.0,6,Aseo,Aseo Personal,Femenina,12000761.0,1.0,2390.0,2390.0
2021-12-01,794236781,18070.0,6,Aseo,Aseo Hogar,Cuidado De Prendas,12000129.0,1.0,1990.0,1990.0
2021-12-01,794236781,18070.0,6,Aseo,Aseo Personal,Capilar,12000717.0,1.0,6990.0,5874.0
2021-12-01,794236781,18070.0,6,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-12-01,794236781,18070.0,6,Aseo,Aseo Hogar,Detergentes,12000178.0,1.0,3590.0,3590.0
2021-12-01,794236781,18070.0,6,Alimentos Dulces,Dulce,Otros,12001945.0,1.0,2990.0,2513.0
2021-12-01,783728312,16150.0,6,Refrigerados,Lácteos,Combinados,12001261.0,1.0,1690.0,1420.0
2021-12-01,783728312,16150.0,6,Aseo,Aseo Hogar,Pisos,12000347.0,1.0,2090.0,2090.0
2021-12-01,783728312,16150.0,6,Bebidas,Lácteos,UHT Personal,12003216.0,1.0,800.0,800.0
2021-12-01,783728312,16150.0,6,Refrigerados,Lácteos,Infantil,12004163.0,1.0,2490.0,2490.0
2021-12-01,783728312,16150.0,6,Bebidas,Lácteos,Leches En Polvo,12000271.0,1.0,6790.0,6790.0
